-9.0	15	0.376844159779637	0.000000000000000	1.259866608228006	0.000000000000000	8.197148827732597	0.000000000000000	52.466448159951739	0.000000000000000	76.671431485011354	0.000000000000000	80.891344217866774	0.000000000000000	83.857884179976026	0.000000000000000	83.497269759490763	0.000000000000000	85.596656151238363	0.000000000000000	86.978720167025443	0.000000000000000	85.826234374063873	0.000000000000000	85.492234486542998	0.000000000000000	86.376118964537582	0.000000000000000	87.857343938933624	0.000000000000000	86.977918360737789	0.000000000000000	87.760386803893425	0.000000000000000	86.292172621468566	0.000000000000000	86.354936210529672	0.000000000000000	86.435242360152344	0.000000000000000	86.160417583113031	0.000000000000000	86.125032274870748	0.000000000000000	83.980851126280839	0.000000000000000	77.832925779313882	0.000000000000000	44.956338427996670	0.000000000000000	6.241028270492343	0.000000000000000	1.097770782708329	0.000000000000000	0.367966938375013
-9.5	14	0.000000000000000	0.531090708718301	0.000000000000000	2.116183201354405	0.000000000000000	15.937566280643315	0.000000000000000	54.987547949764966	0.000000000000000	66.971841778392630	0.000000000000000	69.598015921411317	0.000000000000000	69.238232196774590	0.000000000000000	70.962967274832152	0.000000000000000	70.955580543642213	0.000000000000000	71.226069826146343	0.000000000000000	73.125367330013205	0.000000000000000	70.457560614829944	0.000000000000000	71.395099003066591	0.000000000000000	73.193860792475348	0.000000000000000	72.701585311074695	0.000000000000000	73.289609387998610	0.000000000000000	73.823512277096171	0.000000000000000	73.951579135962234	0.000000000000000	73.030734614503118	0.000000000000000	72.925208775416394	0.000000000000000	72.604589263647497	0.000000000000000	68.576832987978094	0.000000000000000	54.404229145891804	0.000000000000000	13.046241577569562	0.000000000000000	2.011273368598759	0.000000000000000	0.486427641341473	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	0.805831431395799	0.000000000000000	3.731513211087469	0.000000000000000	21.153467383742917	0.000000000000000	45.533218927970800	0.000000000000000	52.125289630938560	0.000000000000000	50.982538704658900	0.000000000000000	52.758125582261947	0.000000000000000	53.278770924154543	0.000000000000000	54.378287097842403	0.000000000000000	55.112170027217658	0.000000000000000	54.194493844919975	0.000000000000000	55.462018510481080	0.000000000000000	55.894151662181507	0.000000000000000	55.187934771877018	0.000000000000000	54.736302915586037	0.000000000000000	56.341039527931798	0.000000000000000	56.534499263233243	0.000000000000000	56.749984238614203	0.000000000000000	56.279212724834622	0.000000000000000	57.189853661949499	0.000000000000000	56.076013718096540	0.000000000000000	50.071311885053227	0.000000000000000	20.041467057769299	0.000000000000000	3.262146600725206	0.000000000000000	0.701071397867635	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	0.902660292758065	0.000000000000000	3.674280831893651	0.000000000000000	12.493431060299434	0.000000000000000	17.960645736439592	0.000000000000000	19.450101384290726	0.000000000000000	19.545994763638202	0.000000000000000	19.645200282317717	0.000000000000000	20.222685449670198	0.000000000000000	20.550611858312362	0.000000000000000	20.172925515168743	0.000000000000000	20.753007745291242	0.000000000000000	20.332364356962760	0.000000000000000	21.417528298930478	0.000000000000000	21.215274198402810	0.000000000000000	22.110123223823550	0.000000000000000	21.458893834825847	0.000000000000000	21.673592000915274	0.000000000000000	22.416507949974470	0.000000000000000	22.408037663789059	0.000000000000000	23.110162410043344	0.000000000000000	20.396622598176169	0.000000000000000	12.602669452983912	0.000000000000000	3.569823630482205	0.000000000000000	0.854742805331065	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.955602441245902	0.000000000000000	2.798121064873867	0.000000000000000	5.632832198559910	0.000000000000000	6.649456506326293	0.000000000000000	7.077065846039574	0.000000000000000	6.953240335075029	0.000000000000000	7.178001004313045	0.000000000000000	7.282243675781701	0.000000000000000	7.515179900528030	0.000000000000000	7.419353650871860	0.000000000000000	7.204713177807109	0.000000000000000	7.137607499950748	0.000000000000000	7.241226588451633	0.000000000000000	8.034223026374185	0.000000000000000	7.946543446875029	0.000000000000000	7.790647211257181	0.000000000000000	7.826149393371525	0.000000000000000	8.332900972782751	0.000000000000000	8.520284081607624	0.000000000000000	7.847892138275149	0.000000000000000	6.995334487353624	0.000000000000000	3.018444456395542	0.000000000000000	0.957766950594900	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.812969639946739	0.000000000000000	1.585858230798774	0.000000000000000	2.157683729927949	0.000000000000000	2.379998165978741	0.000000000000000	2.602148250339872	0.000000000000000	2.454339542654774	0.000000000000000	2.464972403569863	0.000000000000000	2.405544616638303	0.000000000000000	2.522623266819045	0.000000000000000	2.646551230417180	0.000000000000000	2.737497468838009	0.000000000000000	2.672249528605372	0.000000000000000	2.668654088341889	0.000000000000000	2.618308610688186	0.000000000000000	2.739888680078888	0.000000000000000	2.687039614009377	0.000000000000000	2.782919023878995	0.000000000000000	2.877402502462393	0.000000000000000	2.863943404805282	0.000000000000000	2.565775501848442	0.000000000000000	1.667378203163104	0.000000000000000	0.730981120386413	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.616949382126301	0.000000000000000	0.881584148225986	0.000000000000000	1.106100597177771	0.000000000000000	1.219493423087951	0.000000000000000	1.166480018511382	0.000000000000000	1.144631632082187	0.000000000000000	1.194818279160190	0.000000000000000	1.129558041882478	0.000000000000000	1.143271803598819	0.000000000000000	1.163105660383153	0.000000000000000	1.253936380790750	0.000000000000000	1.197878677959797	0.000000000000000	1.207768311654773	0.000000000000000	1.274967875903437	0.000000000000000	1.312830991691012	0.000000000000000	1.220585484943977	0.000000000000000	1.326376818045239	0.000000000000000	1.312462451648396	0.000000000000000	1.181803609555495	0.000000000000000	1.062619529414068	0.000000000000000	0.672986674026728	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.470662049128552	0.000000000000000	0.619981189126720	0.000000000000000	0.689540396579096	0.000000000000000	0.667193081884509	0.000000000000000	0.677321760621750	0.000000000000000	0.676965407164106	0.000000000000000	0.689139228338284	0.000000000000000	0.695436767090010	0.000000000000000	0.687789513314096	0.000000000000000	0.700723423401878	0.000000000000000	0.696574953229103	0.000000000000000	0.702873708495968	0.000000000000000	0.712264440268870	0.000000000000000	0.725665769879822	0.000000000000000	0.729923668100799	0.000000000000000	0.755548149131029	0.000000000000000	0.729762530769205	0.000000000000000	0.717697067747455	0.000000000000000	0.633106709394295	0.000000000000000	0.517760398263486	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.359139623816676	0.000000000000000	0.431547862342445	0.000000000000000	0.456829651634758	0.000000000000000	0.449062215898403	0.000000000000000	0.454931261032254	0.000000000000000	0.469812069662618	0.000000000000000	0.452486150072512	0.000000000000000	0.441536909318120	0.000000000000000	0.460963001146618	0.000000000000000	0.434808408198125	0.000000000000000	0.458554970074344	0.000000000000000	0.465786872126488	0.000000000000000	0.469357808187914	0.000000000000000	0.486474857152348	0.000000000000000	0.499772040823325	0.000000000000000	0.479868011448186	0.000000000000000	0.489899215268056	0.000000000000000	0.477715192257508	0.000000000000000	0.383514914008757	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.290627021324606	0.000000000000000	0.301992643178774	0.000000000000000	0.317564378733177	0.000000000000000	0.343072045645756	0.000000000000000	0.341050837437339	0.000000000000000	0.325406380786723	0.000000000000000	0.327991404794020	0.000000000000000	0.347369754558086	0.000000000000000	0.348251442831635	0.000000000000000	0.309098480571181	0.000000000000000	0.333318177881339	0.000000000000000	0.352193668943770	0.000000000000000	0.375203621028748	0.000000000000000	0.343837132397276	0.000000000000000	0.342164898051980	0.000000000000000	0.349626450389954	0.000000000000000	0.335841576961704	0.000000000000000	0.346085232887864	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.253799563024504	0.000000000000000	0.264527761622716	0.000000000000000	0.265331874295227	0.000000000000000	0.274987048066217	0.000000000000000	0.270332321464562	0.000000000000000	0.266937809812995	0.000000000000000	0.269084762483704	0.000000000000000	0.266720562480130	0.000000000000000	0.254703367417418	0.000000000000000	0.270823874294236	0.000000000000000	0.275005027665337	0.000000000000000	0.261993803242802	0.000000000000000	0.266946774121158	0.000000000000000	0.273233343545136	0.000000000000000	0.277325330730220	0.000000000000000	0.267105340354692	0.000000000000000	0.254927201212358	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.216626652504173	0.000000000000000	0.217898338480628	0.000000000000000	0.221168018793073	0.000000000000000	0.227823341978324	0.000000000000000	0.230760830972812	0.000000000000000	0.237529482873718	0.000000000000000	0.233874031727775	0.000000000000000	0.232261818906101	0.000000000000000	0.239016882635519	0.000000000000000	0.238410233824798	0.000000000000000	0.233879208579941	0.000000000000000	0.243784849449993	0.000000000000000	0.216878408979504	0.000000000000000	0.247752132408815	0.000000000000000	0.216095195096734	0.000000000000000	0.237035035958494	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.213406935483224	0.000000000000000	0.211169150643414	0.000000000000000	0.213796228362368	0.000000000000000	0.213428402514368	0.000000000000000	0.212807116990787	0.000000000000000	0.219396530645005	0.000000000000000	0.211070531410969	0.000000000000000	0.217402676780816	0.000000000000000	0.212108461878159	0.000000000000000	0.215346664677525	0.000000000000000	0.216961957737988	0.000000000000000	0.215231954333907	0.000000000000000	0.221478022973622	0.000000000000000	0.210448356732118	0.000000000000000	0.201658528263193	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.184788880211157	0.000000000000000	0.177437923030147	0.000000000000000	0.179066775630968	0.000000000000000	0.207787576991652	0.000000000000000	0.197485432291820	0.000000000000000	0.190789410562864	0.000000000000000	0.202674778719861	0.000000000000000	0.213677777852378	0.000000000000000	0.194416380699383	0.000000000000000	0.182104318051833	0.000000000000000	0.199705759396199	0.000000000000000	0.175927058292709	0.000000000000000	0.185267020830092	0.000000000000000	0.192375259052737	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
