	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Interpolated
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.417695982469426	0.000000000000000	1.486653049832162	0.000000000000000	1.466977808903561	0.000000000000000	1.549940487767423	0.000000000000000	1.533065364314148	0.000000000000000	1.588389837662443	0.000000000000000	1.533579464852724	0.000000000000000	1.535738791028570	0.000000000000000	1.591312353809738	0.000000000000000	1.507995465575503	0.000000000000000	1.505875078431854	0.000000000000000	1.497147675540349	0.000000000000000	1.421598294294946	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.604625759094397	1.615123824046909	1.629079940723716	1.663820248116760	1.662995804927149	1.680843871330240	1.705147453858195	1.720307578470950	1.702296682401172	1.720592084254597	1.728376090831785	1.725548789129841	1.705204634622874	1.719456356123303	1.729412993075512	1.719631837568691	1.718504027603302	1.735760777178493	1.737131305522572	1.707902029533103	1.695918350563843	1.657934045139231	1.583900655539003	1.622552073671382	1.629891317253697	1.595299982761533	1.533279734915629	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.760075694877633	1.795926174949786	1.809093613900097	1.842853730924563	1.876552196984011	1.886235084279626	1.888254417632054	1.917402264123971	1.923845689857012	1.933403009800337	1.918630199471285	1.931217166891276	1.880224593402261	1.927568729863975	1.909628331942103	1.922999837799037	1.894871538567381	1.898871576334806	1.896095421778360	1.926439055519024	1.890562996470495	1.869155567939652	1.846042096022222	1.803461281363325	1.779268646352478	1.807234821496614	1.796430584581859	1.728185924486360	1.660711252896934	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.947711437188111	2.027862424793777	2.009909631927017	2.056371421691007	2.056689172090429	2.116707471941691	2.117137917575289	2.159064861441551	2.152361495148624	2.182309215410116	2.188839467471881	2.200255717761686	2.197637783859774	2.203712505085363	2.215217359488664	2.208963228143570	2.158086487611152	2.163752408448020	2.086015317390179	2.170501592754132	2.181966498304670	2.153915309235734	2.044098828702050	2.074829875790860	2.004633727539595	2.037502409339107	2.023348737798420	2.013327313394256	1.922322125551017	1.897814349157638	1.812263419032867	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.194283901681500	2.257779499096541	2.393752935182348	2.349050257922827	2.349793268846487	2.377480804938418	2.416450601117037	2.427018921297601	2.478505615410239	2.459029363600270	2.464190209162950	2.466597867837935	2.495915420243803	2.503307800178055	2.521770283590754	2.523362196370488	2.552920733532360	2.488429349063157	2.516036290223369	2.477428475759215	2.517929133543320	2.478264710773571	2.499032913465721	2.410189527659307	2.404544850899571	2.363125997625280	2.342758525665936	2.316890565502518	2.311207805645726	2.225783955700236	2.195960599149736	2.126867059232480	2.070649413336453	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.395358871017676	2.483063944228372	2.495369722334206	2.633424277432505	2.642745195735455	2.690096295082825	2.686990177699720	2.725632925285573	2.695981551087839	2.765360031346729	2.741060134679266	2.760316622446378	2.717446374473108	2.789132297917392	2.797907713017890	2.818848807992869	2.803540408870175	2.805956425717354	2.726673884885748	2.801351010967612	2.789733161879994	2.775781124021493	2.714130297780573	2.754062094310918	2.693081517569885	2.725331697202265	2.700566886396017	2.660663676494587	2.590247192899990	2.579460364418383	2.473645292454463	2.474089864087102	2.428594805410865	2.349697116603405	2.218258385669905	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.616610954836645	2.780575709566039	2.847243281880104	2.959342688886473	3.001829256478010	3.077657556201206	3.080856538049637	3.143670680369335	3.103109371237695	3.166901474723695	3.145892824209571	3.184257268979051	3.118569771470189	3.170052950412798	3.145259683934765	3.212319117155941	3.152176826492657	3.207727635970009	3.140690675581132	3.164790971547585	3.172960706881338	3.183785119853932	3.081331902882087	3.133103679882349	3.110003648427491	3.133251571605266	3.103133533943587	3.092100099578552	3.009082101016407	3.001150548017237	2.942741166673352	2.891686377199982	2.798158759333342	2.769075119599966	2.681285861996397	2.583423006544845	2.472909746918692	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.799213692936458	3.212757783688758	3.263089730529729	3.554846195714626	3.492928494853571	3.736813574921261	3.585199234541723	3.819620464387735	3.703726634490289	3.845566559795977	3.722622152359676	3.872797734407214	3.731506345557179	3.883690943634276	3.698935971773130	3.863433209911100	3.753932245178452	3.893967586031077	3.734502632936074	3.839116997251185	3.618838618842120	3.843555869693755	3.691114707772307	3.806825993220095	3.626948870439247	3.787887148009996	3.626787586480103	3.751536414213428	3.555617876958198	3.690154915191169	3.462531731479199	3.582142445777654	3.352200290338771	3.421088409818257	3.168261051659260	3.229742370943383	2.961238031594385	3.022323756079261	2.723158106025660	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.452916573281648	4.071031215908159	4.172116756452199	4.671476084052434	4.616123275595100	4.991934897390493	4.867297313811743	5.141008913894311	4.908699450469289	5.166098629729290	4.852808081096247	5.197308602777952	4.891169615502430	5.208077338128805	4.985751685736605	5.163119605244775	4.855604938758050	5.201859943937940	4.935258639517126	5.111215945633867	4.862436061645414	5.102416227193010	4.891309445279254	5.098711282248292	4.827908491786741	5.030303855698240	4.787808486693145	4.995232083540351	4.720606659471822	4.919484463516961	4.733387951310872	4.810833905746584	4.571096594619293	4.688824739020069	4.365733537941655	4.469321220820532	4.108184538523491	4.173507357444240	3.931989139778305	3.791541554173226	3.311605585467140	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.793481642992500	4.826679741977415	5.859877840962331	6.247226207297517	6.634574573632705	6.812982539467132	6.991390505301560	7.097115081028024	7.202839656754488	7.201000004807912	7.199160352861336	7.260897457507395	7.322634562153455	7.273258133936231	7.223881705719007	7.168033765215161	7.112185824711315	7.187414888504723	7.262643952298132	7.087655200367492	6.912666448436853	6.974873615721053	7.037080783005253	7.010796633580059	6.984512484154864	6.931531029014346	6.878549573873828	6.862137587695083	6.845725601516336	6.757025483921644	6.668325366326951	6.572322355951962	6.476319345576973	6.471293939378766	6.466268533180560	6.350687144169139	6.235105755157719	5.963861737519250	5.692617719880780	5.446015552651290	5.199413385421800	4.577862021871171	3.956310658320542	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.044379468756967	10.996742424252087	18.527896365532708	26.581943326562204	34.635990287591696	34.254919748904278	33.873849210216861	33.584518702601066	33.295188194985272	33.625448648519168	33.955709102053071	33.935193775849797	33.914678449646516	32.351907188842958	30.789135928039403	31.184864176711255	31.580592425383106	30.461186026309061	29.341779627235017	31.012776930213057	32.683774233191102	31.067091753224815	29.450409273258533	29.782533022654686	30.114656772050839	29.572024283246542	29.029391794442247	28.830200295578589	28.631008796714930	26.768276046753172	24.905543296791418	24.706057487611211	24.506571678431005	24.148378940277706	23.790186202124406	23.414739546508265	23.039292890892124	22.896861674241304	22.754430457590484	21.804912745963819	20.855395034337157	18.727096031482453	16.598797028627747	10.472842083892433	4.346887139157118	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	3.636759692826103	8.739651493560155	17.621212219726171	45.016720399844992	70.823873269054545	72.863011586960113	74.902149904865681	75.382536889858315	75.862923874850949	74.962590813621603	74.062257752392270	75.309900211520244	76.557542670648232	76.247695895038021	75.937849119427796	75.402298971506355	74.866748823584928	74.651295354299833	74.435841885014739	74.388848362319223	74.341854839623707	74.329422156101700	74.316989472579692	74.311932315151907	74.306875157724122	74.189801429831078	74.072727701938035	74.319706666778742	74.566685631619450	74.083030972195829	73.599376312772208	73.962694633177648	74.326012953583103	74.100352811830618	73.874692670078133	72.771259953870455	71.667827237662777	72.035331067635724	72.402834897608685	70.894911343875151	69.386987790141603	68.498928618414055	67.610869446686522	48.392086170069078	29.173302893451631	14.726557194115410	4.018232492925621	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	3.374362698245669	5.338386867420832	9.656254592931376	35.525926631599923	73.093899745066551	75.532951809325880	79.328500296158666	78.689420759842605	80.811862631113144	79.586508310186346	80.833962006613746	79.840816841635785	81.296282513046904	80.132456721603319	80.780730021094186	79.828168872856580	81.124832207190209	79.623640847877198	81.010842937059550	79.376538413730799	80.693478772339049	79.702263123431720	81.307385392640157	79.637565120142099	80.395887081772372	79.341585088800230	79.962967143455799	79.103611989299537	81.255420172417374	79.741037814645125	81.211701186729101	79.232529297160468	81.130531456467551	79.750273616794232	80.764526368641555	79.485936300883381	80.891145980436931	80.834962382266667	80.778778784096417	78.827804228542647	81.658829315334984	77.425194465030231	77.588914248305855	76.431208904810148	75.273503561314456	50.675663701423190	21.367806250927270	4.873359639841544	3.431982714240305	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	2.753947601078089	3.654639536278999	4.686170485680181	10.720331956916969	53.430641043473670	75.209708415683906	78.885533927023729	79.633996709398900	79.715170207232944	81.045824499222235	80.837284728167546	81.840507530735550	83.170765094490193	82.464087718551895	81.895271681623967	81.599076809086512	81.469264143714142	81.916466251634262	81.492139423674104	81.700275821826310	81.365990060509830	81.997317615314998	82.466333489123954	82.330178126684245	82.529998533576176	82.375069166401261	82.700610972248626	81.536334141884481	81.123332939386913	82.006415255759407	81.930344267814590	82.048137319085910	80.988508232673027	81.935594016359047	82.780023688484718	82.317399028587403	82.413380184376919	82.617031924060569	82.816057112158504	81.746661946512575	80.470773917130501	81.645651733653054	81.066046506338481	80.035187782654205	80.291888828518907	76.658646083223303	72.178024509394746	23.925817902835210	5.728486786757466	4.020670852049725	2.878583078386578	0.000000000000000
9.0	51	2.482447682731661	3.027038629161617	3.804077360112054	6.351072136724533	11.784409320902563	55.647172854685422	77.325517086301261	79.611363972867295	80.606782407180290	81.344000675118309	82.818980430375305	82.670239550760982	82.520018293670716	83.190266093599661	83.494031585046542	83.024421218367436	82.251041389913738	82.536250525917552	83.579629231958577	82.753042001124101	82.932130866061755	82.370484546320156	83.463468139287173	83.115145090850461	83.016995091396709	82.940398556961810	83.873780078007854	83.029013292630339	82.358425512446601	82.432724965709681	83.716563643418723	82.929353250286908	84.061995589126923	82.473599002453568	82.843312687810894	82.836065422411721	83.311665872846419	83.235160585083989	84.347544419269951	83.586070385012320	82.921037972664877	82.281175600655388	83.386957195808250	82.412575473474902	81.193901547453564	80.336882713102042	78.891167433665103	73.336557974288738	26.483829554743149	6.185816748421027	4.043630828814550	3.158721245501942	2.470692781839352
8.5	50	0.000000000000000	3.067681872724663	4.031739493804066	5.129631380203334	12.427847101024506	57.863704665897167	78.100405167390292	81.627622470963900	81.925533146864666	82.235069655684711	83.399643892110760	84.504674750830375	83.944929596378856	83.576249401191191	83.605702189055819	84.457340216885498	83.445725966319955	82.845067338083766	83.418041487007557	83.008268482801952	82.857846517155664	81.720349119421854	83.040822084198425	83.513783643593982	83.234167855797153	82.340820524866530	83.172993948975886	83.183236607818301	82.979600025760902	82.532577767586503	83.138009601109076	82.008509500787412	83.207938166125302	82.000579500203457	82.651866835482366	82.409259440504840	83.172037434071029	82.868051863842666	84.107469195710493	84.259642035955935	83.698868689303396	82.345933317017909	83.333316250204291	84.003396644299343	82.277651608526767	80.970573042770596	78.577758681383472	74.495091439182730	26.964436789681031	6.643146710084588	4.584023811069731	3.241978292967290	0.000000000000000
8.0	49	2.693558862386120	3.267521676080903	4.125567362176212	6.931515403330881	13.071284881146449	57.465824655222235	78.875293248479323	81.230505335277172	83.232658053629734	82.732330837136487	84.039850731552619	84.853498544715862	85.178775939823140	84.287534700829212	82.895187553100058	84.051865292082098	84.229454920396819	84.035456518832930	84.239200895185945	83.742949864314497	83.770637600337082	83.281815409489525	83.465687434490661	83.568554275502947	84.065072163331408	83.452189076701458	83.294138585210845	83.696225283051362	83.844160215192218	83.553563034691578	84.294387492643665	84.135302699297284	84.760668074383446	84.010897400910764	83.354315713410273	83.534240875323633	84.099172559090164	84.002214642348378	84.954638463773421	84.765810091166770	85.268861431574891	84.015299997075601	83.596977843691661	83.808384185774230	82.942735199583552	81.478758301465604	79.954202809915472	75.151340141141588	27.445044024618909	6.651630655375289	4.407339412412494	3.440423970124204	2.727421565728846
7.5	48	0.000000000000000	3.183278607036616	4.261031332694168	5.399577989797529	13.052819755208191	57.067944644547296	79.061796886217692	81.186447568035732	82.222116095433478	81.421744907678914	83.963275465373329	85.690692756657299	85.038865381940127	85.499925909202446	84.442939788249518	84.625478477946018	84.304953814107066	84.828102921665177	84.588335817036494	83.953692478933021	83.959918032251792	84.170587483708474	84.004384369600899	83.229673860595753	83.945823444831007	84.108725033397036	83.961428017403534	84.463365723984083	83.937139959711345	83.543126663343912	84.554186895017892	85.477645729374643	85.323461258981993	85.928026315645894	84.399635395119731	84.274215788289254	84.170190694789198	84.086995682687260	84.320104175780770	84.580098433362849	84.938623575543772	84.849427396017916	84.554515755468486	84.690427055522363	83.344825371810927	82.047522153592766	80.017120779186854	75.807588843100433	27.820752254116115	6.660114600665989	4.728848261385623	3.384956609388186	0.000000000000000
7.0	47	2.797050650322563	3.425603389351869	4.335701371766314	7.098325191081631	13.034354629269933	59.105073860820951	79.248300523956061	81.292280311888661	83.047613852389546	83.300905504773922	84.700813465604512	84.166756833662504	83.786066922077623	84.333075553651383	84.751167212749536	84.680302706696324	83.536778936420234	84.634452945772907	85.332346972361805	84.181898902107321	83.944754566028593	84.396833286447986	85.151588699608695	84.582323323929771	84.379822721999830	83.884214176345537	83.979482727022173	84.135071369934664	83.897907236325153	84.087098685080335	84.901587694709363	84.830038518415464	85.127504916523989	84.734998902589638	84.041983763133473	84.037974718703055	84.220378749090145	84.596888473624446	83.658684123299551	84.786233332934756	85.056107041219406	85.076932324363014	85.081230726641991	84.428163707168693	83.698617078545027	82.852422366534128	82.259169310138731	75.411960591564878	28.196460483613325	6.711874449707889	4.462982423075823	3.531514762587852	2.816441282495572
6.5	46	0.000000000000000	3.386382928281982	4.418158259376764	5.623666773492751	13.673199046093231	61.142203077094607	79.808407574913929	81.686759303173289	82.964126322372167	84.033449793422719	83.723856278795239	82.489454190310568	83.382325752917396	83.295142170575957	84.392323884088796	85.807786199669536	84.444586122895444	84.840582952644411	84.460781295865019	83.496801591105864	84.169763455204489	84.320402396446156	84.754197815006734	85.568208013514791	84.555936046803239	83.068826222963111	83.941158386823531	84.199529792407233	84.445610018715570	84.005773145942925	84.298447789678590	83.813415733053858	84.062932995475506	83.842480615055223	84.236307277146267	83.615320574299361	84.544610520378114	86.421495339420844	84.966363459322594	85.850043733857220	85.236908196177012	85.320964133572730	84.763771794600402	84.242379967965391	83.785999273894248	83.404380923859989	80.811756895141940	75.016332340029308	26.070408457048185	6.763634298749789	4.810812986979945	3.461678735391827	0.000000000000000
6.0	45	2.968609657768123	3.500257826799491	4.326881963966008	7.486289162586816	14.312043462916527	60.869631267610551	80.368514625871782	82.170117700694220	83.088682340503098	83.776776822606053	83.671707665843144	83.585858257774788	83.958639728705435	83.955552202943593	83.715199953360141	84.061434093944172	83.593196402847596	84.060718863878819	84.173393667347980	84.345844321632256	84.917095267237357	84.212287498972131	83.976592150457293	84.300240314611443	85.206887228735212	84.175389677830026	84.516794804901622	84.884918574086058	85.679229900186982	84.750839130497965	84.473014585008215	83.963282217270830	83.468330717268927	84.162329521758551	85.445444156097011	84.259508019793060	83.921247418702123	84.980420686603352	83.935230640712760	84.860519267656173	84.720517876058693	85.242690650970999	84.410512350221509	84.305228023194559	83.798619125206571	82.810924014893942	82.567145006539747	74.424166523096204	23.944356430483044	6.644319648685025	4.554956490702339	3.624952186767486	2.944306385155786
5.5	44	0.000000000000000	3.319156757181853	4.462920583857263	5.682564449971978	14.035361242660546	60.597059458126495	80.231289008944799	83.536514533228711	83.328092434704089	84.313267490655221	83.855873888833443	84.223631446240020	84.018417320615157	84.853226959132854	84.157679739813815	83.129553819899385	83.723492300055469	83.635702432675302	84.047947712591437	84.796086760837809	84.223515988124902	83.635060181747718	83.558725777796312	82.449273865738448	83.876279133491607	83.909050454720187	84.301316081883527	85.144119798848394	84.943058065174654	84.845338890853753	84.510378797269581	84.098367833752320	83.882094330494581	83.893062598613028	84.635676293891805	84.056019930073717	84.370282580406467	85.643709347577683	84.643462000069491	84.936284819996004	85.168322544975538	86.518768244031079	85.054583042648474	84.769400649384750	83.596340843932580	81.473551003969490	79.730104275974227	73.832000706163086	24.566332833493203	6.525004998620260	4.826076686050015	3.538867135819993	0.000000000000000
5.0	43	2.897065932956596	3.532042498818164	4.523079164309213	7.451668588526935	13.758679022404566	61.360506582817891	80.094063392017830	82.186311958805035	82.373905374429327	83.684589960649589	83.214888952595388	83.721586632449473	83.038171148382290	84.151680138154205	84.932738226862867	84.150305183141342	84.535516544799577	84.159315045802046	83.586607989504671	84.306689497352380	83.545821742676722	83.993340264970257	84.173976913241802	84.204868341815768	83.939904984772582	83.913194710000937	83.635299269063893	84.214864978223005	84.103543670809458	84.695486453476548	84.624793879464050	84.208220205083151	84.068616172344051	84.269353318818844	85.148178490783451	84.611869275203816	83.860153625272360	84.958767217221947	84.058623191991501	84.291348319553734	84.497719239816362	85.099510758251313	84.519650926956544	84.314126147179223	84.343792597169525	82.413962154579906	81.047720387224601	74.475045764542159	25.188309236503361	6.683773035995026	4.685478119057469	3.670963013607142	2.903454410812144
4.5	42	0.000000000000000	3.388868140824993	4.565103578007022	5.842351717421984	14.028378317283714	62.123953707509294	80.301145717072075	82.740764535544272	83.349383727651329	84.836298024918420	83.787618543272998	84.409654982580179	83.870281947712812	83.782584218238838	84.272369088564119	84.003412141003523	84.534136789355799	84.879433216228634	84.324022727674759	85.298241496390290	84.358016000558479	84.618502222214801	85.141416706248350	86.256317603510212	84.886357262843859	84.168524131447086	84.030849183716498	83.976497174170305	84.634163245282679	85.208269372778929	84.698208388884069	84.041102934772198	84.097582474446341	83.967556013534875	84.621870749395043	85.383125054685721	85.119927495638649	86.272582704046272	84.449304175519018	83.672766026411082	84.436642505970966	84.861904622201280	84.489450590226696	83.623660415206047	83.804309595461774	82.790784629955994	80.203204951498165	75.118090822921246	24.991684225237933	6.842541073369792	4.942472091940861	3.556052388738963	0.000000000000000
4.0	41	2.928800373554590	3.582806125975670	4.506115289471899	7.619091728927287	14.298077612162860	62.914658353106418	80.508228042126333	82.509955074115808	83.446566975713282	83.529188923611599	82.689632212998035	83.716525470881322	84.250717441649968	83.799731309175911	84.370741768151248	84.169938206083998	84.718185255391461	84.670373050517924	83.531808208575441	84.328826737680032	83.969498540952117	84.574272367880837	85.516870086026572	85.406259262014544	85.180682331645571	85.115912347137311	84.343076160184680	84.522537170875736	85.248342763372051	84.944169058671690	84.918667368521071	84.203595845828588	84.313054777134226	84.273268314250643	83.988623438576155	85.136940683762418	84.963848598550243	84.613661675977937	83.793244779627187	84.328856168289946	84.714180135455123	85.451275008258108	84.952586396542912	84.562383954354658	84.459000739515503	83.015723948092358	81.856223965890834	74.790727114916422	24.795059213972507	6.724973256145301	4.685816786597218	3.679043200408163	2.907016895072015
3.5	40	0.000000000000000	3.507440700051197	4.624200558142412	5.829822296652407	14.567426025130137	63.705362998703535	80.477981139459672	83.344260743079332	83.398872389311691	83.144258480816674	83.477168263690302	83.516097246297079	83.701675316812555	82.794881808663618	83.481260156534148	83.587413659789789	84.589777218412380	85.552065521876173	84.355382606524145	84.515758704802309	84.415573074196416	84.192218622329889	84.580124831421273	84.671167026875793	85.488906459136246	86.771366765271893	85.419293737047283	84.522232585775910	84.856098987086597	84.401396730014724	84.498786814078500	83.541558302886855	84.365484487590251	84.823839027757316	84.725992022504769	86.212165643237526	84.703505055697775	83.424970621688061	84.110509328372586	85.135233731666418	85.603719179445164	87.276428878833130	85.493219118122937	85.214288266154199	84.130617133236939	82.956886457007073	80.135565345108120	74.463363406911583	24.120648129552574	6.607405438920809	4.887910827928600	3.567286731224457	0.000000000000000
3.0	39	3.024244403984930	3.648173264022089	4.653423946394146	5.779055079555712	14.836774438097414	63.474597192906863	80.447734236792996	82.567331895025220	83.660403357637492	83.911630838573600	84.558685114649435	84.008114653551345	84.245004770639582	83.396788180400222	83.172003389531938	84.079104304542597	84.501444436592095	84.119002819368305	83.821897990842658	84.470312871280470	84.984816428701350	84.604831503652250	83.940243590452809	84.860797859081615	85.332409712751726	85.560423213479481	86.040499436956651	85.272470518295904	85.252423869183687	84.807508497540937	85.133524854891377	84.060221315379152	84.783485842582621	84.666504952381828	83.879339980448080	84.269732631325027	84.213035359315256	84.211009767198831	84.088588180508680	84.763342602139900	85.289033971826001	85.484854369817555	84.529572930961493	84.452072552277471	83.892293070270981	82.653517013303571	81.265787550622974	75.791494045300823	23.446237045132641	6.532294516595124	4.691134354971918	3.693898167342387	2.955817631914499
2.5	38	0.000000000000000	3.407584005658085	4.591967271837119	5.728287862459017	15.248699176017624	63.243831387110191	80.032577260360128	82.816929242591044	83.354480108267083	84.283176401190786	84.028207909667316	83.712671482619285	83.699155777379616	83.375262752765764	83.931812760644704	85.055555732256536	84.112070879743044	82.600603328162308	84.080905599303065	84.558778360775534	84.789522865233451	85.302047373124935	85.044935377300220	85.499371106246130	85.125527098939983	84.097416938937656	85.227227414221915	85.274726181267368	85.404028673942491	84.442688536073959	84.364014605809331	82.782316261155728	84.412118596613510	85.179354958739282	84.183873764161461	82.774389542299261	84.268524828597322	85.117444907283343	84.548231190528668	84.540514524558517	84.969360977559063	84.844381697649609	84.618909947034894	84.172135941723226	83.602858414550994	82.499100975313226	80.655072310945755	77.119624683690049	22.783480206622762	6.457183594269439	4.832843325089444	3.561353951258675	0.000000000000000
2.0	37	3.014699481975178	3.626348659885291	4.578573272837229	5.803343819685853	15.660623913937835	63.828496887160178	79.617420283927260	81.586028049710961	82.657411431649010	83.354397015521528	83.558298640209728	83.626942806319448	83.463684103493804	83.846957026339311	84.124429168024591	84.403851347513253	84.290680021961251	84.346346549009255	85.342342717431734	84.688471864944674	84.312449298331970	85.078170211034674	85.438079439377006	85.589917847018839	85.572910637824435	85.635111003492696	85.496267099726012	85.988485134948817	86.646276109244980	85.414867150376281	85.097528771116274	84.689445100259832	84.903317323976410	84.917837293700472	84.902410575159209	84.564737107806621	84.969229505491441	84.910794428070460	84.446377149764103	84.774590202122326	85.203513716202139	84.591034020131161	84.929549217805217	84.552069792366552	83.847903670896542	82.883263590369040	81.735776034156771	75.053063503416951	22.120723368112888	6.489466146355862	4.621701399857744	3.670572488545778	2.878097352050708
1.5	36	0.000000000000000	3.504537879070670	4.647136851995366	5.878399776912689	16.117620088340498	64.413162387210164	79.565137216136577	81.252351240676560	82.682717816796099	82.918701589036559	83.586518572916731	83.773116998954961	83.957208702673086	84.424452081073071	83.954598787471497	84.144740467810635	84.353708530925047	85.151760128481726	85.002938731849824	84.540317083239472	84.787064379130854	85.260104733304772	85.430490305635743	85.849310204627770	86.197914469297004	87.373849337482682	86.337286302715881	86.536671149556895	86.176764520626065	85.472975185069927	85.452236048975308	85.974618044790915	85.111820983970574	84.686266316927018	84.937927660311900	85.612918808276561	85.150995111727909	85.110126149742968	84.846238220869296	84.907955417964530	84.825160995517336	83.386691448867708	84.259452974856259	85.258690339041237	84.070929069253424	83.450273681109607	81.524106184698496	72.986502323143867	21.492956556047865	6.521748698442285	4.862615732113363	3.621137251015984	0.000000000000000
1.0	35	2.975838707079959	3.650614280579351	4.627036479160877	5.885563677019713	16.574616262743159	64.347667167177434	79.512854148345895	81.863729391290249	83.902407005822269	83.772268803710148	84.095957063465661	84.054330272171654	84.167581627170506	83.656786479406492	83.124773432977690	84.124473967571816	83.827653505446563	84.353393514268987	84.977334998246377	84.817088965364519	85.035386401647202	84.743771692274095	85.174466845233425	85.615870622787654	85.995587697253143	86.457391007642812	85.942357624097937	86.464287542589403	86.051135638632445	86.093736763931503	85.263822194924117	85.560681535027612	84.883082250187954	84.866762222325136	84.550114940884825	84.646247293988722	84.911705983400651	84.543703661664921	84.920494166005582	85.019721472019313	85.802483399034998	84.441222609873250	83.462880893710860	84.328169325682126	83.726848585966309	83.214131411599368	81.312436335240207	74.576785963633057	20.865189743982839	6.557621106930260	4.685875579137438	3.703051366604621	2.940284045489419
